unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az
23,9,1,1,1,5,-409.5,-775.5,-481.0,3476.442263,-242.0,-1111.0,-1019.0,3637.54657,1689.349905,-568.0,4266.850988,2160.288296,-1210.0,3983.713881,-272.75,2163.907735,4432.196507,3507.678161,4280.182007,4776.516815,-1673.0,-516.0,4198.502015,4395.381967,-384.0,-1049.0,4348.117606,-4707,3192.636364,-721.5,4433.810493,2848.238636,2801.318182,-641.0,-951.0454545,4050.365956,-663.5,-610.5,1535,2390.657771,3445.511364,-1338.5,1981.113965,2347.386729,4251.936274,-365.8636364,1049.363636,-556.0,1759.5,4245.914785,1130,-1095.0,3319.170455,-500.9425287,-593.5,1795.651372,-892.5,-2296.83908,530.0,-483.6022727,-455.5,1630.340909,2805.806818,-921.6022727,2210.032929,3422.068182,361.5,2062.443548,1489.563289,4348.790248,-511.0,193.8863636,2491.842062,2341.233312,-195.0,2365.369754,1462,3565.229885,9,2068.511364,4166.448317,2671.188649,-426.6896552,1806.333662,10420,-2420.114943,-1422.0,922,-3190,3381.397727,4036.081096,-6067,-2462,2147.925856,3527.647727,1677.227273,-400.75,-358.0,1218.954545,-970.5
24,9,1,1,1,5,-716.5,-1056.5,-404.0,5088.89699,-743.5,-1184.0,-433.0,3486.253067,2243.143468,-364.5,4113.924104,3136.085488,-741.0,4260.51686,-429.725,1879.587519,4153.563354,3480.518519,3707.490022,4080.132735,-2018.0,-544.0,4949.175228,3788.3525,-1241.5,-830.5,4388.937693,-3722,2636.4375,-410.5,3794.044176,3586.875,2697.025,-610.0,48.8,4076.808062,-686.5,-290.5,764,1737.317278,3240.75,-1946.5,1567.241948,2110.056504,4499.691205,-483.1375,1343.625,-689.0,1663.5,4454.813992,1061,-636.5,3515.0625,-431.8888889,-286.0,2689.597008,-587.0,-3065.075,-1390.0,-1191.775,-585.0,1554.0875,3224.475,-643.4375,1575.617827,3629.375,688.0,2815.367553,1399.952438,3091.594526,-24.5,-416.275,2511.845974,1264.097969,-467.5,1963.587679,891,3722.375,9,1852.575,3821.500245,2221.630835,209.037037,2500.745356,9058,-1322.8875,-2491.0,393,-2913,3531.3375,3112.314462,-4989,-4939,1444.321706,2816.4625,1645.975,516.4625,-4022.5,1621.3125,-390.5
25,9,1,1,1,5,-1051.0,-748.0,-216.5,3054.665803,-1253.0,-1150.0,-396.5,4125.313469,1939.640864,-158.0,3730.559588,1866.366342,-1081.0,4190.251427,-682.6853933,1452.491035,4499.658766,3258.670455,4143.443364,3864.026174,-2008.0,-445.5,4199.067369,3310.439618,-774.5,-877.5,3896.526085,-2822,3523.784091,-240.0,3693.0843,3296.715909,3551.125,-1177.5,-704.6741573,4019.857202,-1105.5,-553.0,1207,1768.850811,3212.977273,-1196.5,2334.238388,1618.805978,3583.03315,-977.7303371,1233.170455,-974.0,1773.5,4317.162083,379,-989.0,3375.795455,-859.0795455,-359.5,2295.25786,-459.0,-2983.681818,-317.0,-639.875,-218.5,1721.238636,2960.193182,-1152.0,2075.418988,3389.730337,25.0,1866.996775,2040.533564,4242.374959,-527.0,-286.3977273,2036.288436,1649.05827,354.5,2621.448701,835,3254.568182,9,1921.954545,3759.551599,1812.933328,-323.1704545,2162.77576,9326,-2789.079545,-2317.5,746,-3038,3033.977273,4448.397982,-4409,-3332,1871.543061,2997.693182,1417.727273,-57.81818182,-1312.5,1831.363636,-312.0
26,9,1,1,1,5,-641.5,-813.0,-157.0,3671.504586,-810.0,-792.0,-415.0,3790.038416,1743.565887,-522.0,3907.803783,2268.287333,-996.0,4348.542886,-966.3452381,1676.713189,4012.166859,3655.036145,3939.395098,4112.894362,-2392.0,-569.0,4114.974,3383.309234,-872.0,-1083.0,4329.722699,-3474,3390.361446,-528.0,3648.049812,3347.518072,2977.26506,-333.0,-269.702381,4395.814141,-1103.0,-277.0,1715,1973.333288,3238.807229,-716.0,2003.507036,1898.658642,3635.350813,-617.2380952,1132.819277,-953.0,648.0,4600.122061,911,-826.0,3496.0,-615.3975904,-394.0,1917.433441,-497.0,-2841.987952,-380.0,-890.4096386,-438.0,1314.626506,3333.084337,-147.0481928,2032.999849,3723.833333,13.0,1854.213824,1988.01756,4351.574855,-362.0,-347.5783133,2695.586328,1761.026672,-180.0,2307.01204,543,3527.409639,9,1292.012048,3992.235025,1907.590849,-566.3614458,1920.671347,7734,-3044.228916,-2588.0,873,-3784,3202.795181,3921.781096,-4245,-3765,1745.788157,2891.313253,1906.626506,-188.9879518,245.0,2177.963855,-344.0
27,9,1,1,1,5,-722.0,-821.5,-422.0,3913.04809,-999.0,-636.0,-821.5,4340.119574,2531.377838,-742.5,3828.839663,2135.791566,-706.0,4409.143163,-761.0229885,3345.397419,4683.511936,3153.27907,3882.475285,3757.725979,-1079.0,-602.5,3522.409607,3972.98827,-717.5,-432.5,3739.204147,-5540,2877.883721,-300.5,4383.963355,2616.965116,3430.22093,-482.0,-338.0804598,3650.490779,-1153.0,-331.5,438,2278.964973,2725.523256,-1034.5,2728.937578,3367.623261,3155.648155,-321.4482759,1297.022989,-857.5,2681.5,4210.993479,616,-776.5,3420.802326,-665.0348837,-487.0,1490.742045,-460.5,-2111.372093,-330.0,-804.5348837,-532.0,1975.116279,2864.034483,-364.9425287,2479.701674,3536.356322,-137.5,2715.918901,2019.296201,4083.238361,-108.0,-829.4767442,2464.669445,2132.230046,-811.0,1562.317865,798,3169.697674,9,2870.697674,3527.583999,2347.263331,-327.255814,2551.33322,9831,-1481.744186,-1053.0,2012,-2831,3208.697674,3542.571156,-7693,-3701,2451.513814,3632.325581,2114.837209,-12.29885057,-935.5,1348.767442,-604.5
28,9,1,1,1,5,-349.0,-317.0,-325.0,4406.95046,-426.5,-655.0,-1174.5,3865.57897,2202.505248,-603.0,4183.670621,1694.671001,-959.0,3998.49102,-570.5714286,2304.176072,3839.396127,2359.714286,4088.909393,4085.776855,-1513.0,-506.0,3859.053272,4072.459785,-505.0,-368.0,2851.022837,-3835,3393.22619,-723.5,3896.370081,3753.785714,3113.662651,-174.0,-786.9047619,3944.663452,-552.0,-609.0,815,2293.009505,3558.238095,-438.5,1506.529754,2338.134863,4405.006124,-201.25,1557.869048,-63.0,2134.0,3954.670837,427,-380.5,3219.349398,45.62650602,-1576.0,1866.997048,-945.0,-1420.409639,845.0,-368.1807229,-842.0,1485.325301,3254.321429,-53.78571429,2902.874339,3041.0,-72.0,2527.572257,2565.585725,4583.197483,-1218.0,-1031.0,2417.069819,2263.257729,157.0,1742.336674,1060,3194.566265,9,1425.452381,4212.466086,2725.381882,392.3373494,2289.595998,8484,-992.6785714,-1093.0,1489,-3270,3218.373494,4269.119848,-9516,-3774,2881.656812,3347.445783,1813.481928,386.5357143,-1494.5,1853.916667,-689.5
29,9,1,1,1,5,-600.0,-246.0,-158.5,3554.761231,-554.5,-570.0,-437.0,4262.875833,1433.678154,-623.0,2853.215946,2180.312236,-1075.0,4502.152061,-242.6,2538.008606,4389.27093,3367.535714,4279.587534,3770.77292,-2795.0,-326.5,4066.602623,3961.175023,-896.5,-1016.5,4082.639697,-3369,3023.905882,-487.0,3432.76866,3539.011765,3633.305882,-322.0,-661.6705882,3780.520152,-787.0,-175.0,1140,1357.613685,3114.035294,643.0,2235.53482,2583.328264,3741.055455,-503.3764706,2166.717647,-488.5,1000.0,4040.439691,987,-268.0,3638.941176,-570.0714286,-614.0,2366.513926,-454.0,-2787.666667,-182.5,-373.6,-396.0,916.3647059,3566.411765,-363.5764706,2315.271909,3375.011765,-288.0,2572.652785,2395.617929,3915.703628,-518.0,-247.4352941,1124.876068,1305.196521,-97.5,1307.695705,1604,2902.107143,9,2064.870588,4003.644468,1114.654016,-801.8452381,1527.777443,7179,-2358.488095,-1634.5,522,-3787,2590.317647,3732.311679,-8565,-3799,2146.762911,2787.776471,1533.0,-483.1176471,-527.0,2290.929412,-165.0
30,9,1,1,1,5,-911.0,-286.0,-731.0,3105.008437,43.0,-1837.0,-858.0,5430.877169,1634.652022,-1455.0,4903.992976,1022.651493,-698.0,4483.510609,173.75,515.3399876,4241.953206,2825.510638,4266.509827,4223.65167,718.0,-2195.0,4226.174879,2384.997847,-459.0,-2041.0,3496.376571,-3727,3611.93617,-132.0,5380.477277,3865.723404,4738.957447,-1184.5,338.9166667,4140.394595,-1732.0,-640.0,299,1674.35923,3720.595745,-5373.0,2676.073178,642.1542699,3452.569518,-1142.583333,-198.7291667,-1723.0,1885.0,2715.460489,-324,-106.0,3697.085106,-778.0851064,51.0,1996.704954,-1919.0,-2342.276596,-1029.0,-364.8297872,-819.0,2127.255319,3662.5625,-253.9791667,796.2677654,2330.75,-2418.0,2094.114332,2834.352518,4305.754867,-10.0,-450.7021277,3223.686762,1634.129143,-1729.0,3873.737424,252,4009.744681,9,4058.93617,4655.655582,1979.18311,-1950.489362,2338.411704,9971,-4408.170213,-1646.0,1439,-1352,3798.425532,4498.268965,-3939,1639,457.4838221,4307.553191,-156.8510638,-2035.541667,1513.0,-173.1702128,-374.0
31,9,1,1,1,5,-481.0,-231.0,-767.0,4139.390798,-323.5,-484.0,-577.5,4394.460396,2611.51159,-833.5,4490.743155,1667.487757,-345.0,4138.255357,-125.4216867,1873.580314,3964.281125,3140.746988,3859.496822,4135.068929,-2214.5,-244.5,4385.351268,4069.101539,-127.5,-770.0,3971.49749,-3382,3293.853659,-922.5,4427.562247,3629.95122,3590.341463,-492.0,-911.6024096,4093.650742,-478.5,-776.5,-374,2605.478733,3664.45122,-838.5,1939.624953,1875.787199,4415.426959,-147.5903614,2003.686747,-262.0,1372.5,3697.090851,1200,-134.5,3211.426829,-349.2168675,-875.5,1990.096049,-637.5,-2089.280488,-55.0,-243.4512195,-690.0,974.9634146,3366.168675,-355.5542169,2240.706894,3062.108434,460.5,2373.173308,2557.918501,4267.197348,-784.0,-685.5301205,2335.095962,2594.079978,-373.5,1773.854617,668,3315.841463,9,1760.365854,4228.825111,2613.054198,-883.4939759,2625.740887,10586,-1677.243902,-1789.0,1153,-3179,3733.134146,4119.509147,-9073,-3372,2210.607366,3648.329268,1146.337349,-532.6144578,3.5,1722.682927,-926.0
32,9,1,1,1,5,-286.0,-836.0,-359.0,3435.008859,-659.0,-482.5,-972.0,3758.661938,1541.064371,-402.0,3856.579655,2122.355324,-220.0,4072.460767,1000.0,1892.087353,4221.729173,3299.581395,3632.481603,3694.542933,22.0,-286.5,4356.831596,3925.36245,-542.5,-915.5,4140.131941,-2159,2887.126437,-836.0,4793.30612,3340.103448,3083.632184,-438.0,-957.3908046,3483.636357,-847.0,-26.0,335,1828.501676,3331.275862,-2472.0,2388.534309,2155.759098,3979.341774,66.29885057,1176.977011,-944.0,1406.0,3677.995403,585,-432.0,3102.977011,-1456.662791,-166.0,2598.78167,-226.0,-2807.616279,448.5,-678.8390805,-54.0,2064.517241,3193.793103,-603.045977,1758.332494,3066.022989,27.0,1965.415253,1639.884053,4483.652865,-948.0,-130.6321839,1963.048264,1697.820922,300.0,2224.476284,720,3704.325581,9,1783.850575,4195.66594,2130.179276,-930.1162791,1649.82535,9216,-2743.232558,-1386.5,29,-3529,3217.229885,3570.409072,-6997,-2141,1660.276718,3988.206897,2064.195402,-682.0344828,178.5,1643.08046,-452.0
33,9,1,1,1,5,-439.0,-1416.0,-815.5,4210.32388,-287.0,-726.5,-1310.0,3292.840747,2943.554175,-744.0,4454.369681,1732.26944,-557.0,3716.301837,415.2093023,2926.322832,3869.610727,3318.988372,4405.496814,4586.147841,-2505.0,-949.0,4250.14316,4227.969994,-327.0,-520.0,4356.802045,-4149,3389.941176,-1113.0,4133.515365,3143.576471,2783.552941,-464.5,-857.9302326,3973.385366,-418.0,-1558.0,273,2002.12359,3444.858824,-825.0,2001.35867,2930.595185,4037.782219,-145.9883721,1785.918605,-421.0,2244.0,3836.040087,1238,-136.0,2838.894118,-221.6395349,-869.0,1789.122669,-783.0,-1870.258824,-137.0,-1249.717647,-559.5,1592.129412,2710.581395,-0.058139535,2736.338153,3155.802326,33.0,2311.193241,2770.04284,4261.229817,-375.5,-807.2906977,2411.435434,1564.194577,-359.0,2184.503685,1630,3193.705882,9,2032.235294,4361.834149,2374.525816,-247.6744186,2957.142599,9750,-1842.4,-1422.0,1751,-3255,3341.4,4403.472743,-12072,-2694,2705.591883,3345.2,1890.709302,-179.0581395,-1924.0,1917.0,-1101.0
34,9,1,1,1,5,-341.0,21.0,-540.0,3780.848828,-699.5,-305.0,-433.5,3884.616374,1660.783378,-379.5,4407.65296,2770.648059,-393.0,4202.695933,-114.1794872,1856.39456,4380.714596,3636.102564,2993.745823,3569.059529,-925.5,-148.0,3119.911077,4229.524052,-1379.0,-253.5,4246.031088,-3591,2924.961538,-1443.0,4461.738723,3554.089744,3422.089744,-1293.0,-672.1923077,4237.298753,-13.0,-139.0,860,1745.777786,2732.384615,-3505.0,1623.727153,1872.823992,4619.445409,104.9358974,1398.74359,-832.0,2070.5,4261.478584,754,-342.0,3236.662338,-863.4358974,-26.5,2091.55489,-295.0,-2940.74026,-256.5,359.7948718,-1132.0,1855.794872,2803.358974,-1304.205128,1546.689169,3393.615385,-584.5,1981.319851,1675.782988,4397.020871,-1126.0,-1109.269231,2619.783022,1708.29966,-406.5,2629.93683,612,3554.87013,9,1225.333333,3170.999297,2526.025125,-1370.615385,1883.522355,10399,-2768.448718,-1477.0,1235,-3314,3598.410256,3621.879394,-6673,-3820,1444.411624,3824.506494,1768.371795,-86.15384615,125.0,1661.75641,-855.5
35,9,1,1,1,5,-241.0,-558.0,-776.0,3993.677443,-1106.0,-51.0,-728.0,3766.266451,2535.969533,-1031.0,3454.820031,1917.747195,-484.0,4219.962496,-1195.047059,2313.287275,4027.558002,3251.8,4099.898657,4171.494469,-1897.0,-441.0,2463.073484,4263.065394,-1036.0,-734.0,3805.862439,-4102,3138.611765,-711.0,3796.207966,3439.435294,3104.058824,-571.0,-1153.247059,3615.095373,-708.0,-406.0,374,2789.469332,3577.552941,-1363.0,1696.335796,2326.980361,4060.97241,69.82352941,1981.494118,-359.0,2029.0,4405.924365,1468,-325.0,3331.4,-554.2941176,-398.0,1712.24003,-1127.0,-1631.152941,-345.0,-183.1294118,-621.0,1802.705882,3172.894118,-392.7529412,2909.073337,3516.329412,109.0,2701.202863,2986.009868,3981.010142,-581.0,-997.0,2587.206382,2783.451593,431.0,1869.660881,1270,3516.376471,9,1268.905882,4594.673128,2763.986559,-536.3411765,2563.288134,10246,-2033.541176,-1143.0,832,-2774,2788.270588,3739.459329,-11900,-3014,2885.228313,2964.611765,1039.788235,-82.10588235,-1754.0,2140.705882,-736.0
36,9,1,1,1,5,-1231.0,-596.0,-968.0,4655.848194,-1000.0,-488.0,-130.0,4650.508998,3114.423555,1174.0,5012.832647,2700.375856,464.0,2565.666945,-1209.703125,935.0393619,4803.918133,3099.126984,2673.458235,3313.3731,616.0,-63.0,4439.356662,4682.472492,1504.0,-1074.0,4100.796181,-7112,3121.111111,-1272.0,4748.783951,4167.793651,3844.031746,-1280.0,42.984375,4226.19921,-418.0,-878.0,1113,3276.851293,1776.507937,1349.0,3565.588456,1020.43818,3181.14133,-450.234375,3469.174603,-920.0,1189.0,4968.731063,92,-222.0,2361.285714,-1255.396825,-1082.0,2159.345701,-523.0,-495.6507937,-940.0,-282.3650794,-783.0,626.4920635,2632.142857,-1543.777778,2200.326112,3876.96875,-15.0,2215.240252,990.5679302,4801.332758,-62.5,-943.0,1159.015102,3264.662978,-493.0,2303.007694,-75,222.2063492,9,-1582.15873,2147.265075,2515.247737,-1201.761905,3114.541692,9289,-3618.825397,-506.0,-1236,-1386,4248.031746,4336.832536,-12018,-2583,2199.717188,3511.555556,421.5079365,494.4761905,672.0,3363.825397,-654.0
37,10,1,1,1,5,125.0,90.5,108.0,4274.110775,18.0,-116.0,-338.0,4145.630117,1603.013855,-151.0,3791.67556,2061.780561,291.0,3774.905261,-442.9008264,1912.067653,3749.538569,2874.330579,4338.817385,3614.22665,-989.0,-67.0,3452.658687,4159.924904,54.0,-128.0,3758.667733,-2327,2915.991803,-181.0,3669.587754,3246.770492,3504.016393,199.0,-355.9672131,3645.317503,-143.0,285.0,1148,1870.798372,2922.272727,-2075.0,1363.497372,2015.223195,3646.007276,-380.322314,512.3606557,106.0,753.0,3075.751461,2556,33.0,2984.917355,-383.3471074,169.5,1389.522354,-37.0,-1433.834711,-162.0,-208.5327869,105.0,1556.041322,3461.745902,-199.2868852,1232.17026,2670.917355,188.0,1646.870998,1654.157292,3677.850557,233.5,-500.9917355,1665.227238,1859.139754,486.0,1983.28453,1806,3691.504132,10,1776.099174,3874.267687,1693.256202,-89.7107438,1651.898512,8506,-2141.363636,19.0,2425,-2621,2991.487603,3466.293098,-8727,-1907,1232.097555,3027.286885,1744.803279,-1019.204918,-1517.0,1453.614754,59.0
38,10,1,1,1,5,175.0,134.5,109.0,3895.719862,168.5,-101.5,-200.5,4145.093979,1593.632401,-141.0,3696.446799,1854.922721,-235.0,3817.827812,-517.6521739,1531.040021,4194.719541,3236.175439,4024.297124,4029.593211,-2138.5,205.0,4029.217587,3646.467194,143.5,-421.0,3832.460766,-3782,3035.859649,-98.5,3923.820332,3243.5,3308.026316,196.0,-802.5130435,3747.755998,18.0,200.0,1068,2185.69464,3002.184211,-2478.5,1425.027678,1637.463858,3902.883562,-496.0,1471.843478,358.0,1000.0,3927.032973,944,-37.0,3131.166667,-341.2105263,139.0,1463.115,-316.0,-2452.175439,8.5,-367.8859649,58.0,1200.868421,3248.078261,-516.5391304,1769.298065,3085.191304,-256.5,1926.33421,1466.405581,3832.126091,39.0,-310.6403509,1870.966116,2154.511773,192.5,1549.872,2037,3402.684211,10,1707.622807,3980.556001,1909.58198,-794.4561404,1683.64088,9122,-2837.842105,-1335.5,1072,-3094,3031.973684,3711.252243,-6745,-2805,1593.717978,3347.052632,1407.22807,-675.8782609,-415.0,1577.22807,-196.5
39,10,1,1,1,5,-63.0,12.0,2.0,3621.738068,103.0,72.0,-20.0,4022.211997,1756.011645,329.0,3393.096417,1442.755019,101.5,4117.882668,-225.9375,1371.182221,4091.825738,2932.765766,3005.815942,3301.529988,-2650.0,76.0,3523.514545,3436.750263,-10.0,-55.0,3364.945351,-4238,2958.616071,68.5,3436.131133,2795.464286,3226.705357,306.0,-405.1875,3678.756789,141.0,217.0,2865,2094.374996,3497.776786,-1153.5,1553.02886,1451.907744,3491.739554,-595.1964286,1763.785714,246.0,1127.0,3829.568326,764,150.5,3445.741071,-524.0990991,58.0,1254.354634,-74.0,-1487.900901,-193.0,-798.1428571,23.0,1172.053571,2898.25,-538.8571429,2092.997097,2913.419643,26.0,1996.04837,1821.487692,3735.173012,3.0,-489.1785714,1671.986867,1936.33019,-232.0,1387.769375,950,2759.846847,10,1582.946429,4223.874545,1633.72319,-425.9459459,1815.896193,8564,-1487.018018,-967.0,1082,-2485,2852.598214,3594.586986,-8591,-2558,2044.592043,2784.678571,1500.321429,-216.8303571,-2576.0,1323.223214,-184.0
40,10,1,1,1,5,189.5,-67.0,144.0,3832.37557,-267.0,84.0,39.5,3932.929597,1540.246064,-124.5,3629.764236,1830.328481,191.0,3624.608293,-491.6160714,1020.974513,3667.872155,2978.36036,3661.484523,3909.206409,-2545.5,140.5,3727.981755,3875.807367,51.0,49.0,3755.941839,-2902,3311.223214,35.0,5120.668659,3241.401786,3264.232143,157.0,-513.25,3961.899668,162.0,49.0,1073,1539.830997,3168.25,-1397.0,1998.562977,1021.441214,4014.323961,-335.9553571,817.045045,82.0,519.0,4148.92335,1399,-157.0,3080.378378,-412.5405405,251.0,2113.762674,346.0,-2057.081081,30.0,-557.7678571,334.0,1101.241071,3085.612613,-522.1981982,1162.413914,3342.803571,-472.0,1547.395318,1473.294621,3430.508118,322.5,-332.9369369,1266.471451,1435.261132,-74.0,1638.05738,2040,2826.036036,10,1696.598214,3774.728928,1927.368758,-308.5495495,1601.59379,8993,-2328.151786,-1925.0,986,-2989,2934.785714,4108.404999,-7354,-2497,1159.683795,4367.54955,968.2792793,-439.0630631,-943.5,1742.508929,-91.0
41,10,1,1,1,5,-133.0,-158.0,271.0,3595.975572,-80.0,-196.0,65.0,3809.921502,1802.346655,-255.0,3795.6856,1908.371372,-168.0,3433.529907,-601.4952381,2024.992116,3584.179547,3076.961905,3846.340861,3694.270162,-1229.0,-203.0,3786.664219,3672.243656,-61.0,-288.0,3610.139218,-4085,3156.704762,184.0,3586.362485,2982.92381,3288.685714,-159.0,-581.8952381,3665.888168,-390.0,-493.0,2192,1577.815325,3172.52381,-2318.0,1787.282916,2194.414561,3905.491289,-536.2,1197.647619,-50.0,869.0,3746.700922,2557,-64.0,2928.457143,-646.8285714,-404.0,1866.553715,106.0,-1206.161905,167.0,-760.4,-134.0,1163.352381,3041.066667,-611.7047619,1755.45532,3103.857143,403.0,1415.712205,1362.2882,4003.888864,-312.0,-597.2095238,1385.042022,1382.495222,-372.0,1802.989181,1928,3375.371429,10,1654.104762,3718.223658,1440.126644,-699.8380952,1958.7679,8111,-2360.209524,-132.0,2163,-2133,3178.009524,4119.836622,-4740,-2210,1583.21001,2688.542857,2316.590476,-536.5619048,-636.0,1316.466667,148.0
42,10,1,1,1,5,-197.0,-25.0,-18.5,3925.877641,-352.0,83.0,-151.0,3912.899102,1895.345442,-213.0,3601.469794,1592.278991,195.0,3549.398757,-552.223301,1959.940751,3831.989337,2950.230769,3843.889861,3856.816243,-2137.0,-123.0,3691.083683,3704.681502,246.0,60.0,3488.272051,-3485,3291.805825,-159.0,4559.10296,2884.271845,3190.737864,-125.0,-684.8446602,3881.885114,158.0,-62.0,1190,2129.335716,2555.815534,-1402.0,1907.193727,2034.356025,3786.111712,-738.8058252,826.4757282,-81.0,2203.0,3130.907924,1962,259.0,2863.378641,-375.6346154,2.0,1780.269438,-363.0,-1227.912621,129.0,-331.9902913,15.0,1728.990291,2900.145631,-573.1067961,1942.669995,2706.019417,-354.0,2229.474784,1871.802575,4144.235,-32.0,-568.1941748,1914.894759,2103.295756,214.0,1566.531269,1504,3260.84466,10,890.1650485,3106.593419,1566.295333,-467.7788462,1941.441482,9270,-1510.660194,-870.0,1318,-3017,2965.106796,3942.380213,-9043,-4333,1941.031269,3727.38835,1689.359223,-504.4951456,-2709.0,1350.815534,-442.0
43,10,1,1,1,5,-172.0,-140.0,80.0,2803.639961,-142.0,-284.0,118.0,3820.340518,1759.950814,340.0,3032.248218,1473.585905,-102.0,3913.544693,91.80412371,1499.278202,3815.774802,3113.185567,3255.387824,3918.535531,-3040.0,51.0,4042.219876,3805.573734,-100.0,-128.0,3967.624399,-5327,3496.958763,-181.0,3980.884093,3224.216495,3073.278351,-75.0,-507.2371134,3718.409201,-286.0,-114.0,1739,1936.667421,3030.886598,-751.0,2168.86059,1687.463683,3838.665021,-306.0309278,1721.360825,-356.0,833.0,3663.367641,1339,-25.0,3135.484536,-607.7938144,-24.0,2124.810432,-34.0,-2023.608247,19.0,-682.6391753,-10.0,1385.216495,3421.463918,-617.4536082,1841.162981,2953.340206,-28.0,1460.124077,1584.373224,4166.977261,38.0,-524.8453608,1493.484402,1812.369846,-221.0,1719.359831,720,3480.360825,10,1310.773196,3574.479459,1370.088803,60.92783505,1859.415732,8544,-2261.463918,-1409.0,1160,-3697,2537.752577,4486.777742,-5204,-2713,1705.772758,3151.608247,1611.814433,-800.7525773,-1210.0,1872.453608,9.0
44,10,1,1,1,5,-73.0,-129.5,334.0,4131.110559,-48.5,393.5,43.5,3642.6836,1835.912649,201.5,4067.620277,1571.748278,103.5,3277.191733,-612.9636364,1483.343219,2674.085638,3088.909091,3621.736117,4416.51804,-534.0,-79.5,3732.875477,2814.079655,-169.5,-450.0,3683.15529,-2098,2984.927273,93.0,3181.790758,3013.718182,3049.209091,417.5,-505.7727273,3738.521468,272.5,103.5,1452,1318.524196,2388.227273,-1900.5,1623.928056,1524.582548,3602.899903,-487.0818182,1454.427273,-44.5,1703.0,4068.173641,962,21.0,2845.290909,-367.8181818,121.0,1688.131433,-823.0,-2121.2,-101.5,-571.4181818,163.0,1536.790909,2717.618182,50.24545455,1869.483837,3370.827273,101.5,1530.323516,1715.376477,3582.567043,-21.5,334.3636364,1294.376548,1188.270725,-289.0,1886.612363,772,3160.854545,10,1522.854545,2975.230019,1690.252424,-491.7454545,1840.208926,9170,-1976.709091,-478.0,580,-4190,3232.209091,3688.508309,-10928,-3807,1861.962521,2737.354545,1275.445455,92.16363636,122.5,1444.990909,208.5
45,10,1,1,1,5,-64.0,-36.0,389.0,3632.932212,-91.0,121.0,193.0,3873.039032,1923.862421,-178.0,3899.017045,1732.732969,168.0,3960.320161,-1193.623529,1392.006714,3622.910312,2795.423529,3709.415023,3727.027558,-1467.0,322.5,3332.287446,3776.328443,-376.0,-97.0,3451.527306,-3081,2645.697674,-102.5,3701.503493,2932.883721,3052.164706,141.0,-575.5411765,3520.743939,-140.0,221.0,318,1504.51418,2376.141176,-1398.0,1966.192503,1421.33989,3912.779215,-722.2588235,1952.870588,129.0,1424.0,3722.317205,1088,158.0,3252.764706,-335.9764706,147.5,1834.915071,443.0,-2112.658824,392.0,-391.7882353,-217.0,1486.176471,3186.447059,-31.08235294,2231.594795,3020.2,-7.0,1608.371077,2349.282151,3100.29654,-23.0,40.56976744,1422.493236,1452.606243,615.0,1325.433572,694,3090.964706,10,1355.482353,2628.777336,1519.382817,-888.4117647,1932.164108,7385,-1389.223529,-713.0,2071,-4567,3238.905882,2946.30602,-9794,-3451,2229.498952,3241.235294,1585.776471,-586.9176471,-993.0,1556.581395,318.5
