unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az,swing8_mean_az,swing9_max_ax,swing25_rms_ax,swing25_median_az,swing22_max_gx,swing18_mean_ax,swing12_rms_az,swing10_mean_gz,swing7_median_gz,swing23_max_ay,swing6_min_gy,swing22_rms_ay,swing10_median_gy,swing8_median_gz,swing15_std_gx,swing11_mean_ax,swing13_mean_ay,swing5_rms_ax,swing18_mean_gy,swing18_mean_gz,swing8_std_az,swing15_mean_az,swing12_median_gx,swing27_max_az,swing20_rms_ax,swing22_mean_az,swing14_mean_ay,swing16_min_ax,swing16_std_az,swing9_mean_gy,swing23_mean_gz,swing15_rms_gx,swing24_std_az,swing5_mean_gy,swing14_mean_ax,swing17_mean_az,swing20_median_gz,swing19_std_gy,swing10_median_gx,swing21_mean_az,swing8_rms_az,swing10_median_gz,swing18_min_ay,swing26_std_az,swing14_max_ay,swing21_median_gx,swing13_max_ay,swing26_max_ay,swing20_median_gy,swing12_max_ax,swing10_rms_az,swing6_median_gz,swing12_mean_gy,swing8_rms_gz,swing7_median_gy,swing27_max_ax,swing8_min_gy,swing23_median_gz,swing24_mean_ax,swing19_max_ay,swing19_mean_gz,swing6_max_ay,swing6_mean_ay,swing27_mean_gy,swing19_rms_az,swing6_max_ax,swing9_median_gz,swing19_median_gz,swing18_max_ay,swing20_max_ax,swing5_std_gx,swing8_mean_gz,swing23_std_gy,swing9_rms_gy,swing10_mean_gy,swing5_median_ay,swing22_mean_ay,swing19_max_ax,swing14_std_az,swing9_max_ay,swing15_min_gy,swing18_min_az,swing9_median_gy,swing27_median_gy,swing27_rms_ax,swing12_mean_ax,swing13_mean_gy,swing6_median_gy,swing24_max_ay,swing22_rms_gz,swing22_mean_gz,swing27_std_az,swing11_mean_az,swing10_min_gy,swing24_min_ay,swing13_std_gy,swing18_max_gx,swing14_min_gy,swing15_rms_az,swing18_std_gx
138,10,1,1,1,5,-409.0,-545.0,-739.0,3251.350278,-462.0,-390.0,-579.0,3339.873914,1183.094885,-791.0,3543.380776,1683.509237,-504.0,3288.024053,180.7155963,2017.320372,3371.947073,2983.0,3663.8278,3430.872127,-1457.0,-745.0,3587.571534,3393.791704,-629.5,-648.0,3373.853854,-1916,2774.587156,-574.0,3428.304585,2793.165138,2885.229358,-296.0,-466.6880734,3516.032173,-460.0,-784.0,1002,1778.820571,2907.862385,-1101.0,1659.1407,2094.11367,3675.004239,-700.8073394,930.6605505,-455.0,1367.0,3246.722397,2341,-549.0,2814.853211,-510.1284404,-532.0,1570.703786,-149.0,-846.8703704,867.0,-608.9908257,-496.0,1475.33945,2916.137615,-155.293578,1495.467768,2670.431193,491.0,1744.350094,1563.871878,3526.30408,-485.0,-393.7431193,1522.119332,1671.326658,1067.0,1833.765967,863,2819.990741,10,1078.798165,3516.94721,1966.521665,-340.9908257,1253.190797,9170,-1154.091743,-710.5,2007,-1441,2857.155963,3339.466076,-7371,-1709,1457.707357,2811.284404,1478.981651,438.1743119,-1996.0,1267.100917,-837.0,-562.0458716,6760,3516.49336,-510.0,9814,2700.431193,1672.007065,-424.3119266,663.0,1814,-2510,3211.013124,524.0,866.0,3776.386369,2946.137615,-840.3853211,3431.468109,826.0183486,-426.4770642,1655.139487,-551.1192661,-1361.0,5069,3485.721866,-766.9724771,-1529.100917,669,1562.004977,823.2385321,-10.12844037,3833.116118,1694.726019,1036.550459,2820.477064,-707.4036697,1311.0,2082.085764,-1668.0,-413.2477064,1747.965184,756.0,-9280,1621.703348,2121,-1939.0,2207,1318,998.0,7837,1679.674182,166.0,921.5321101,3626.988567,1098.0,7454,-1264,700.0,3124.440367,1665,-307.0458716,1023,-1743.376147,691.5555556,1611.941043,7347,703.0,761.0,799,7688,3829.151382,-424.412844,2394.668069,2048.183753,950.5045872,-618.0,-2021.724771,8099,1446.399491,2075,-2162,-3045,561.0,782.0,3319.045299,3051.458716,1419.761468,494.0,940,3789.228039,-656.3211009,1697.843346,-765.412844,-1847,-6349,1813.434093,10416,-1792,1618.820468,3540.040399
139,10,1,1,1,5,-346.5,-384.5,-605.5,3446.323332,-387.5,-314.5,-481.5,3405.816373,1620.36667,-643.5,3583.47575,1346.084964,-209.5,3252.292676,-364.0283019,1623.368058,3140.588198,2928.254717,3920.671002,3856.153201,-1219.0,-921.5,3703.43896,3446.415287,-526.0,-743.5,3537.345662,-1711,2584.415094,-509.0,3195.740963,3141.40566,2791.584906,-335.0,-573.8773585,3682.964829,-709.5,-590.5,1906,1620.852769,2954.396226,-1888.5,1737.300747,1699.453758,3190.670915,-293.5188679,1545.122642,-444.5,848.0,3688.079924,1487,-401.0,2685.632075,-350.9433962,-496.5,1904.887612,-512.0,-995.2857143,1383.5,-366.6603774,-511.5,829.0188679,2845.566038,-303.6509434,1938.182065,3057.773585,906.0,1702.091216,1816.797775,3643.733001,-603.5,-428.3113208,1512.899402,1578.836238,731.5,1902.250335,1981,2898.447619,10,1148.669811,3798.75114,1670.167867,-351.1886792,1712.260356,8035,-1348.575472,-293.0,1935,-2070,2919.603774,3121.68203,-6976,-1726,1865.441963,2713.867925,992.0566038,-796.1415094,-1755.5,649.8773585,-462.5,-843.1509434,7203,3688.810102,-306.5,9995,2706.226415,1989.403514,139.4528302,774.5,1150,-1873,2628.277584,1108.0,1106.0,2622.843582,3137.584906,-1152.292453,3443.941073,912.6132075,655.8301887,1293.492499,-363.6603774,-1237.0,4164,3701.327463,-207.6603774,-1849.122642,-630,2041.531378,1049.490566,-348.9716981,2788.127217,1892.817951,1151.273585,2780.858491,-934.5754717,631.0,1964.941409,-1551.0,-553.3962264,1544.029261,896.5,-7573,2257.39529,1672,-1946.0,656,1832,448.5,8425,1937.170758,751.5,1301.207547,2958.847938,959.0,7595,-2427,992.5,3347.990566,435,-358.3773585,1959,-1201.169811,711.2571429,1953.432596,6909,908.5,981.5,1447,7199,3405.006812,667.4056604,1917.03019,2004.666716,1155.650943,-900.0,-1298.962264,6880,1886.982146,1024,-2452,-2834,904.5,803.0,3375.285019,2519.830189,867.8773585,608.0,2115,3298.681888,247.3113208,1564.939107,-315.1132075,-2007,-8145,1522.424783,8234,-3957,1555.992761,2950.454244
140,10,1,1,1,5,-781.0,-260.0,-791.0,3560.297231,-339.5,-740.0,-369.0,3752.713343,1562.960577,-820.0,4000.458148,1644.896401,-854.0,3198.26222,-1056.772727,1714.751365,3267.218446,3205.413793,3279.296003,4048.409808,-1598.0,-533.0,2992.43935,3808.840514,-154.0,-489.5,3996.636979,-1117,3504.443182,-365.5,3604.997773,2461.556818,3129.204545,-355.0,-425.1136364,3716.18905,-824.0,-645.0,1803,2216.462189,3444.840909,-1472.5,2025.210287,1756.660893,3269.438043,-647.1477273,1228.068966,-608.0,1517.0,3596.629881,977,-896.5,2535.965517,-542.6321839,-495.0,1270.868325,-591.0,-1656.321839,229.0,-516.5454545,-218.0,1415.727273,2839.758621,-59.8045977,1761.204838,2967.659091,942.0,1537.653337,1295.722481,2688.957049,-348.5,12.20689655,1920.840559,2155.431611,1088.0,2477.429648,2111,3303.137931,10,986.9886364,4342.667467,1570.563742,-952.0,1643.586658,6936,-698.2272727,-309.0,2082,-3089,2983.829545,4156.787061,-7771,-2040,1677.20498,3020.551724,1239.781609,1179.068966,-2382.0,1380.829545,-812.0,-351.2159091,8338,4132.754183,-554.0,10902,2933.465909,1687.95659,-740.5517241,-272.0,2513,-1942,3184.780032,368.0,907.0,3885.229399,2539.534091,-1314.193182,3347.777597,1515.727273,-86.52272727,2573.216481,-652.1931818,-516.0,5083,3211.13592,-546.4886364,-2034.632184,494,1250.40025,955.8295455,-811.5632184,3904.684165,1896.01926,390.2413793,3114.333333,-491.7386364,1242.0,1657.478219,-2322.0,-508.4597701,2597.074445,269.0,-4833,2557.06965,1522,-1399.0,1155,1426,1673.0,7847,2034.843907,1473.0,1316.724138,4111.745156,1796.0,7541,-2166,130.0,2416.5,1956,584.0574713,1269,-553.7727273,1052.310345,1520.003331,7208,-1111.0,1236.0,2236,7445,2218.096833,77.95454545,1658.279359,2162.361086,834.3218391,-95.0,-1834.125,7339,1764.604877,815,-1622,-4142,960.0,1200.0,4023.388912,2552.218391,1849.261364,929.0,1086,4002.325219,-261.6590909,1633.352139,-398.4204545,-3908,-5659,2032.86838,10260,-1825,2028.542432,4329.428396
141,10,1,1,1,5,-601.0,-801.0,-606.5,3671.442627,-742.5,-602.0,-616.5,3790.936261,1335.35665,-280.5,3668.772144,1427.220679,-589.0,3661.958757,-191.8644068,1949.017387,4620.786508,2764.966102,4046.26468,3921.853375,-1065.5,-253.5,3822.793743,3866.861645,-433.0,-321.5,3501.969339,-1675,3028.076923,-725.0,4474.579881,3110.888889,2818.623932,-449.0,-771.9316239,4250.313867,-282.5,-458.0,2482,2345.116087,2910.974576,-923.0,1962.323316,2061.55005,4208.484863,-524.3644068,1256.128205,-245.5,660.0,3734.437958,1946,-458.0,2792.923729,-84.28813559,-889.0,1471.801331,-6.0,-1015.264957,195.0,-644.4358974,-739.5,1011.059322,2390.008547,-633.4529915,1344.618985,2873.322034,1149.5,2309.698203,1608.282718,3980.235345,-640.0,-755.7966102,1988.676845,2254.832995,943.0,1823.488136,1585,2560.034188,10,1152.864407,3647.893364,1400.224514,-1192.567797,1469.816563,9353,-1991.788136,-348.0,1997,-2421,2773.059322,3789.961133,-7112,-2319,1248.646715,3845.863248,1606.0,1124.692308,-911.0,1098.188034,-779.5,-302.9487179,7059,3823.217187,-505.0,10724,2803.017094,1662.355815,-581.8376068,-1249.5,1669,-2336,2424.229932,865.0,1256.0,3480.579584,2745.237288,-1493.692308,3050.319587,1227.752137,-221.6581197,2008.604447,-810.8547009,-316.5,4491,4017.416706,-605.1610169,-1690.254237,-1853,1490.605556,1123.822034,-347.5384615,3588.066627,1995.315605,554.5213675,2821.559322,-338.1779661,1199.0,1705.062219,-1540.0,-614.1525424,2031.322168,785.0,-9655,1581.213221,2101,-1461.5,2109,1385,524.0,8647,1970.492205,704.5,924.5932203,3176.614666,1474.0,7066,-4704,72.0,3511.559322,720,-584.9491525,1930,-2045.025424,1448.316239,1757.179932,7627,656.5,394.0,2300,9249,3524.899702,953.1111111,1623.458493,1915.448275,1248.666667,-274.0,-1424.966102,8499,1583.445727,2100,-2476,-3251,1203.5,1276.0,3277.42851,3349.29661,1071.136752,874.5,1048,3701.536764,293.3135593,1796.426232,-899.2711864,-3286,-7510,2017.826714,10042,-2541,2147.631472,3520.317582
142,10,1,1,1,5,-200.0,-264.0,-588.0,3878.764271,-799.0,-392.0,-432.0,4095.215515,1537.752013,-511.0,4205.690027,2144.176472,-223.0,3603.965521,-198.5052632,1812.830561,3908.568086,2983.115789,4052.887955,3774.177701,-1320.0,-765.0,3572.822486,4037.06728,-620.0,-376.0,3702.771096,-1316,2790.852632,-659.0,3772.185829,2755.757895,3502.978947,-987.0,-621.3894737,3872.772035,-899.0,-590.0,2044,1673.104165,2483.073684,-2256.0,2141.748718,1911.570333,4028.976197,-330.0421053,925.0526316,-544.0,1324.0,3680.500211,1654,-1301.0,2663.642105,-522.9263158,-995.0,1945.400004,-642.0,-1728.819149,599.0,-321.4842105,-856.0,1308.957895,2586.136842,-874.6105263,1638.400317,3287.463158,227.0,1801.10203,1858.110378,3694.077275,-834.0,-531.6105263,1783.721603,1641.927358,1090.0,2143.290379,1857,3306.255319,10,1219.294737,3424.291355,1623.191573,536.2526316,1598.091704,7182,-2251.821053,-688.5,1645,-2551,3182.810526,3430.181298,-7448,-876,1541.364521,3056.831579,1289.652632,129.5052632,-2014.0,1214.989474,-468.0,-538.0,5714,4294.997612,-1018.0,11960,3127.326316,2006.771597,374.6842105,1476.0,865,-1599,3074.90315,499.0,574.0,3341.942168,2751.526316,-1647.063158,3187.96376,1299.252632,-388.5684211,1898.097041,-1012.021053,-724.0,4403,3769.338221,-308.8421053,-1113.148936,-92,2468.75595,1060.715789,1117.115789,3441.461304,1916.974472,1286.589474,3324.776596,-339.7894737,655.0,1227.516197,-2302.0,-434.9894737,1972.870087,1390.0,-5796,1854.557353,2263,-1220.0,627,2357,895.0,7345,2159.295333,606.0,1063.252632,3762.437152,1077.0,8437,-2459,1140.0,3164.884211,2571,808.2842105,2137,-1349.221053,1162.712766,2070.62067,7341,599.0,2074.0,2833,9250,2273.899046,-691.7263158,1216.198083,1980.499241,1016.705263,-835.0,-1604.115789,6785,1987.31489,831,-2388,-3909,1465.0,860.5,4058.441421,3260.147368,1046.715789,629.0,2520,4080.378758,-561.5684211,1506.454338,-870.4947368,-1659,-8304,2011.44537,10315,-2574,2050.816756,4194.249511
143,10,1,1,1,5,-450.0,-147.0,-892.0,3908.784335,-531.0,-420.0,-636.0,4051.901441,1500.062936,-578.0,3601.816435,2337.674765,-394.0,3812.315469,-12.12621359,1740.840203,3909.178209,2978.893204,3833.841738,3281.96622,-1983.0,-540.0,3274.552105,4273.306362,-351.0,-433.0,3612.236999,-2115,2907.650485,-721.0,4558.776332,3350.048544,3200.223301,-783.0,-838.6796117,3806.509835,-350.0,-385.0,2174,2198.67145,2864.456311,-698.0,1851.798546,1816.836349,3897.01083,-823.9320388,1251.601942,-269.0,691.0,3718.477988,1904,-401.0,3079.504854,-671.7475728,-672.0,1725.512898,-562.0,-1789.568627,614.0,-343.0582524,-1035.0,746.1941748,2794.873786,-656.0194175,1566.545436,3060.621359,1301.0,1825.130818,1528.122865,3741.850215,-724.0,-1181.262136,1778.752801,2171.74289,1277.0,2005.572,1409,3319.127451,10,1217.61165,3779.424224,1846.985648,185.1262136,1572.114932,8811,-1886.61165,-565.0,1621,-2989,2707.009709,3728.232305,-7582,-1572,1518.668818,3863.174757,1226.805825,-238.7184466,-687.0,1504.805825,-547.0,-701.9126214,6726,3716.279574,-464.0,8010,2951.932039,1801.568305,-712.6990291,1325.0,2118,-1993,2609.855033,1673.0,392.0,3890.999669,2534.76699,-1785.300971,3723.415936,1307.145631,90.4368932,1524.986749,-594.8737864,-1480.0,3702,4063.682493,-583.0194175,-1541.359223,-267,1445.887015,1133.61165,-453.0776699,3891.584185,2020.585184,1203.067961,3233.029126,-612.5242718,1733.0,1383.537779,-382.0,-470.4854369,1678.769166,-247.0,-7450,2171.413418,2236,-2039.0,1274,1626,1067.0,8520,1858.727174,227.0,1002.92233,3558.576594,834.0,7830,-4038,1183.0,2934.61165,793,-403.6990291,1989,-1942.990291,1392.95098,1608.045521,7608,1268.0,683.0,1951,8954,3814.293718,-320.3300971,1282.457776,2020.288829,1477.592233,-674.0,-1510.68932,8479,2242.028872,2522,-1288,-4234,1194.0,1625.5,4010.898605,3132.320388,1066.116505,909.0,1506,3752.431277,664.2330097,1572.218519,-1020.572816,-2787,-8150,1456.214252,9697,-3085,1875.589601,4057.932756
144,10,1,1,1,5,-404.0,-444.0,-511.0,3480.992627,-256.5,-252.0,-327.5,3989.073539,2078.744632,-386.0,3233.087096,1477.995591,-327.0,3666.280051,-85.54545455,2067.002664,3331.971041,3390.868687,3523.552202,3466.271278,-1110.0,-412.0,3604.874582,3650.376581,-610.0,-380.5,4096.462497,-2131,3100.787879,-427.0,3544.769724,3220.252525,3040.888889,-703.0,-540.0606061,4008.065602,-405.0,-427.5,1798,2086.382155,3128.373737,-1508.0,1401.240466,2160.344193,3700.641038,-365.2222222,991.7272727,-747.0,956.5,3945.510356,1477,-619.0,3024.40404,-930.7979798,-461.0,1375.573387,-402.0,-2050.858586,1403.0,-519.7474747,-451.0,1184.36,3155.858586,-461.969697,2057.791355,3169.484848,182.5,1511.965565,1892.093583,3833.613549,-556.0,-502.6262626,2079.009449,2020.607101,1129.0,1537.827393,1713,3213.414141,10,1358.151515,3825.547539,1906.742325,112.6666667,2146.688041,8673,-779.88,-1494.0,1678,-2262,2556.35,3744.889943,-7644,-2677,1912.476216,2822.737374,1188.494949,-42.76767677,-2660.5,1244.919192,-459.0,-456.979798,8512,4193.077478,-514.0,6836,2834.292929,1444.359947,-283.6565657,1655.0,1438,-2607,2610.860151,1342.0,289.0,4186.2441,2632.71,-1699.373737,4137.837309,1349.656566,-386.0505051,1639.719088,-507.5454545,-1572.0,4746,3990.232363,-481.36,-1866.282828,-327,1271.544949,1336.464646,210.7575758,4255.367254,1397.934304,1056.141414,2857.585859,-479.7,-16.0,2531.736059,-1002.0,-535.8080808,1702.207162,697.0,-6896,1364.107374,1901,-1533.0,1383,2926,1038.0,7303,1496.93,697.0,891.2727273,3808.9966,400.0,8426,-2313,1693.0,2862.242424,975,-76.51515152,2072,-1533.03,867.3838384,1978.597953,7558,1032.0,1168.0,1752,8021,4586.251089,-506.3535354,2374.763209,2467.512549,1458.040404,-1332.0,-1084.09,8738,1568.104116,1900,-2177,-2819,688.0,193.0,4232.297597,3196.434343,1072.515152,1312.0,2373,3234.244587,-30.71,2121.593684,-423.12,-943,-6972,2131.505123,9972,-794,2140.066045,3457.286386
145,10,1,1,1,5,-722.5,-793.5,-456.0,4109.867896,-683.0,-822.0,-936.5,4035.46865,1210.158454,-912.0,3914.442913,2110.541888,-698.0,3662.062227,-493.7857143,2354.812242,3840.461339,2680.777778,3727.17955,3688.304809,-1523.5,-255.5,3864.272954,3918.461176,-654.5,-579.5,3521.001079,-2545,3077.979592,-494.5,3833.033628,3355.683673,3296.571429,-623.0,-252.6632653,3732.608216,-841.5,-434.5,2228,1706.326706,3576.326531,-445.0,2426.822168,2414.860521,4042.236474,-561.9897959,1144.816327,-647.0,1609.0,3604.751261,2725,-741.0,2808.387755,-760.9494949,-231.0,2349.390573,-308.5,-1467.418367,809.0,-488.2755102,-408.0,1238.081633,2896.704082,-495.5918367,2736.471257,2865.183673,1457.5,1547.273171,1638.800564,4102.021618,-279.0,-534.2040816,1476.68726,1634.973349,478.0,1927.514219,2631,2905.612245,10,1321.193878,4186.879735,1287.329228,-338.5353535,1482.873957,7509,-1844.510204,-895.0,2654,-2388,3106.418367,3835.137698,-8714,-2812,2698.234461,3115.918367,1242.0,-578.9387755,-1099.5,1807.785714,-448.5,-580.9591837,6673,3730.810253,-1010.0,10515,3435.734694,2398.677774,-98.39795918,259.0,2731,-3278,2857.720809,1069.5,1963.0,3900.699341,3018.683673,-1775.091837,3583.224758,1044.94898,-242.6530612,2473.82275,-595.5714286,-993.5,7756,4220.228073,-384.4387755,-879.8080808,-184,2063.116248,1341.336735,-153.6836735,3945.146608,1343.553295,1088.479592,3194.636364,-557.0,7.5,1774.840515,-2363.5,-856.989899,2541.124273,634.5,-8631,1656.671641,1495,-1894.0,2689,2355,1657.5,8892,2443.506852,1488.0,1285.755102,3679.305109,672.0,9201,-1511,947.5,3027.112245,2532,-27.29591837,1504,-1444.091837,806.8061224,1718.859446,9454,181.5,547.5,1618,8251,3386.137987,-45.55102041,2612.043318,2283.006657,1321.5,-415.0,-1101.55102,6879,2127.568228,2300,-2184,-4310,1509.0,527.0,3980.534245,3206.265306,842.5204082,747.0,1207,2892.449906,495.4591837,2647.07239,-450.0612245,-2443,-7214,1739.843807,12095,-2597,1592.265867,4106.368078
146,10,1,1,1,5,-260.0,-112.5,-894.0,3362.112547,-297.0,-659.0,-865.5,3972.637059,1240.97885,-702.0,3599.870153,1919.719332,-400.0,3748.874587,-557.6382979,1637.536068,3819.045967,2605.702128,4347.276733,3856.033051,-715.0,-1046.0,3744.645884,3640.013861,-410.5,-126.0,3276.547067,-459,2848.106383,-565.5,3314.693152,3119.893617,3430.223404,-559.0,-671.2446809,4015.49012,-164.5,-956.0,2603,1682.381636,3182.042553,-2257.5,1575.964826,1743.192858,4013.471761,-370.7340426,1206.829787,-319.5,864.0,3817.526413,3450,-244.5,3214.670213,-317.0744681,-858.5,2508.9899,-973.5,-1557.553191,1349.5,-203.5638298,-803.5,1177.212766,3155.968085,-432.5744681,1697.564056,3245.638298,1330.5,1671.484205,1573.290222,4145.890755,-734.5,-703.0106383,1473.950761,1670.020879,1421.5,2336.528514,952,3335.861702,10,1460.12766,3997.606622,1565.871229,-457.0638298,1408.257018,8688,-1384.968085,-486.0,2735,-3239,2902.56383,3789.106275,-4456,-811,1679.629534,2471.62766,1267.202128,-533.9148936,-1648.0,1103.585106,-929.5,-584.6382979,7742,3786.629799,-568.0,12174,2788.223404,2607.482341,346.0957447,604.0,2381,-4921,1867.634481,101.5,1284.5,3678.853031,3109.670213,-1380.393617,3952.141277,1129.414894,1073.553191,2239.452312,-249.6489362,-2258.0,3568,4010.991969,-484.2765957,-1097.757895,-2679,2609.422605,1076.585106,-461.7234043,3679.017301,2643.766783,1658.957447,2731.263158,-473.1489362,887.5,1340.336634,-2228.0,-665.7021277,2314.508284,1253.5,-3168,2263.992061,2659,-1197.5,2465,2284,510.0,8834,2008.503796,849.0,804.5957447,4164.039976,1567.0,8053,-3119,377.5,3301.053191,2062,-408.3297872,2256,-808.6382979,1435.680851,1583.72606,8614,331.5,5.0,2480,9635,4224.233669,-102.393617,1623.11824,1965.476773,493.0744681,-675.0,-1219.787234,7528,2240.389369,2653,-1472,-3901,1497.0,1303.0,4144.802743,2908.042553,690.8191489,1661.0,1665,3601.505264,131.2978723,1642.604733,-422.7021277,-2573,-5421,1409.407616,10832,-2898,1494.943289,3615.952268
147,10,1,1,1,5,-1030.0,-785.0,-829.0,4292.657248,-757.0,-538.0,-352.0,4370.524644,2014.257883,-185.0,3998.870264,1495.853369,-784.5,3930.916162,-8.744680851,2635.863961,3414.948071,3010.170213,3712.542645,4172.686077,-1402.0,-277.0,4579.752754,4382.53027,-865.0,-770.5,3530.388261,-3339,3182.795699,-409.0,3895.713859,3244.193548,3364.255319,-1208.5,-316.1075269,4121.611186,-589.0,-412.0,2468,2440.933986,3166.27957,-1675.0,1490.545338,2685.840367,4251.081262,-581.6702128,1038.702128,-1170.0,1112.0,4340.006981,1237,-610.0,2992.12766,-544.7659574,-558.0,1629.789581,-435.0,-1328.0,690.5,-317.0212766,-591.0,1295.548387,3679.031915,-564.8723404,2296.11633,3247.680851,429.0,2227.058489,2406.734838,4406.742132,-410.0,-449.9784946,2705.131361,2420.259538,1981.0,1407.873544,2518,2999.365591,10,1235.537634,4054.96279,2642.287462,7.989361702,2047.135282,9116,-1309.468085,-830.0,2139,-1440,3105.688172,4317.673311,-9244,-3480,2272.26782,3053.376344,1026.287234,702.8191489,-1060.5,1400.344086,-595.0,-448.3978495,9490,4413.722864,-926.5,11001,3370.075269,1703.969408,-781.9677419,1150.5,657,-2072,3489.16274,1338.0,965.0,4914.895183,3498.712766,-2154.851064,5074.153659,1320.72043,-545.8064516,1662.226846,-243.6914894,-652.0,5652,4203.970612,-326.2258065,-2139.075269,-704,1569.771725,1213.606383,304.4680851,4957.55109,1489.778809,1545.787234,3614.494624,-585.3829787,767.0,2370.34817,-2267.0,-365.4148936,1721.644191,390.0,-8118,1547.005505,3176,-1375.0,1180,2653,1536.0,8674,1577.098108,794.0,1451.709677,3915.711745,747.0,8966,-805,776.5,2892.44086,622,1089.840426,2855,-1749.967742,1170.774194,2430.170071,7971,744.0,1061.5,2681,7994,4433.721897,-265.6344086,2334.150694,3050.299903,1293.043011,-405.0,-1755.010753,8587,1441.448692,995,-3092,-2371,997.0,769.0,3700.870907,3355.11828,1031.744681,1614.0,3291,3741.157118,-497.8494624,2218.310272,-389.9361702,-1399,-8468,2352.606974,9939,-1552,2716.085644,3585.403706
148,10,1,1,1,5,-659.0,-554.5,-500.0,3775.448509,-199.0,-462.0,-397.0,3802.01495,1865.6953,-642.0,4236.021765,1237.04796,-525.5,4261.892109,-629.2873563,2273.522778,3410.922682,2925.528736,4410.440887,3905.257814,-1326.0,-335.0,3671.176931,3605.51108,-881.0,-390.0,3643.796459,-2936,3044.909091,-793.5,3357.70248,2780.181818,3140.0,-621.5,-770.5568182,4331.823275,-830.0,-770.0,1109,1675.336615,2955.333333,-2733.0,1507.558441,2284.026548,3979.881657,-484.7931034,1502.397727,-349.0,1458.0,4290.067746,1714,-401.5,3312.827586,-509.3333333,-547.0,2025.984748,-557.0,-1267.494253,419.0,-486.0,-545.0,1056.172414,3358.931818,-402.1136364,2266.279315,3739.54023,404.0,1510.973845,2880.010444,3973.668416,-893.0,-86.02298851,1983.692846,1603.295597,567.0,1318.833967,2134,3094.068966,10,1302.494253,4033.034629,1456.240453,-613.816092,1889.977781,8539,-1117.586207,-963.0,2226,-3391,3318.942529,4232.537888,-8837,-3721,2250.320396,2612.397727,1485.25,225.7840909,-2190.0,769.3295455,-551.0,-431.2272727,8020,3526.110984,-580.5,9643,2844.806818,2027.231675,-993.4659091,364.0,1739,-3290,3927.051228,315.5,1313.0,3961.242542,2951.252874,-1898.897727,4226.755214,953.2386364,-184.75,2260.254158,-291.0340909,-2136.0,4930,3729.719868,-602.1609195,-1523.356322,-340,1913.731001,1525.425287,-214.6704545,3963.802787,1606.677814,828.1136364,2729.275862,-734.8275862,413.5,2284.861051,-1647.5,-301.9885057,2301.022777,-334.0,-8695,1594.616198,2163,-1356.0,1787,2227,802.0,8488,1565.919524,776.0,821.7816092,4150.841225,1532.0,7920,-2749,384.0,3614.586207,1245,-397.5747126,1720,-1274.149425,1226.471264,2895.229761,7902,658.0,404.0,2666,10211,4070.45018,-459.2159091,2018.934162,2240.539241,889.875,-1419.5,-2516.517241,8931,1976.400659,2500,-2667,-2363,1989.0,713.0,3771.305094,3289.494253,1247.238636,1057.0,2186,3894.616868,97.63218391,1966.790715,-168.1609195,-3827,-9374,1913.155425,11030,-2777,2004.928464,3959.070362
