unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean
27,9,1,1,1,5,-832.0,-460.5,-593.0,-722.0,-999.0,-406.0,-319.5,2152.0690904487474,-821.5,2041.3397981445833,2532.0044120988505,2049.6476173545548,-829.0930232558139,-487.0,-831.6046511627907,-532.0,-459.0,2464.63948594929,-742.5,8302.0,-1081.5,2666.751597293187,3134.3333333333335,1629.0242486354698,2498.873526314459,3436.186046511628,-1153.0,-636.0,-293.19767441860466,9140.0,-503.0,-348.9425287356322,-954.5,2485.818706903448,114.5,10293.0,-887.5348837209302,2221.2296379519057,9025.0,1470.5723170119602,2419.196287400396,-108.0,9825.0,-604.5,-429.7325581395349,-167.0,-924.8255813953488,10246.0,1469.8640963950652,-1050.5116279069769,2756.9883720930234,3151.3255813953488,2886.6279069767443,438.0,2251.4104925706747,2038.7507170676777,616.0,1561.075435919293,-728.8372093023256,-794.0,1830.1578945572635,2249.2664647118436,2361.2854983186676,2020.289213508694,3155.1976744186045,2863.3488372093025,4556.686719364959,9969.0,7976.0,-184.5116279069767
28,9,1,1,1,5,-1174.5,-945.0,-537.0,-322.5,-426.5,-291.5,-723.5,2261.613441224316,-317.0,1694.8434022538086,2202.5932032858445,2568.297902357942,-969.4285714285714,-1576.0,-338.9277108433735,-842.0,-204.0,2416.6435765962374,-657.0,10025.0,-758.5,2290.671186156796,3168.1309523809523,1772.3725609352666,2001.483820707066,3091.2168674698796,-616.0,-650.0,152.0952380952381,10841.0,-349.0,-187.8452380952381,-803.0,1997.012168200769,-881.0,9515.0,-334.01190476190476,2246.8174835264313,9683.0,2238.544687773956,2145.7740555513583,-1218.0,8076.0,-689.5,36.09638554216867,-311.5,-599.9404761904761,8224.0,1710.66401602086,-1830.2409638554216,3566.1309523809523,2362.1071428571427,3366.964285714286,815.0,1768.5907961616429,2292.9471767590226,427.0,1742.6041125415968,-1080.55421686747,-1671.0,1801.72261865078,2522.8601699129317,2152.522087496401,2190.3294913027403,3349.759036144578,3166.1309523809523,5095.740785658173,11911.0,9901.0,-178.88095238095238
29,9,1,1,1,5,-437.0,-454.0,-361.0,-592.0,-554.5,-158.5,-502.0,1214.7530992105033,-246.0,2007.9556187626297,1477.506641558792,2528.699873117507,-174.08235294117648,-613.0,-398.54117647058825,-399.0,-322.0,1090.659584822596,-325.0,9916.0,-490.0,2239.622184400336,2878.705882352941,2771.250029124565,1537.5871024811129,3617.3764705882354,-787.0,-586.0,92.36904761904762,8732.0,-988.5,-474.5882352941176,-338.5,2004.8571793224992,11.0,8588.0,-315.29761904761904,2540.527965453755,8867.0,1821.8531811332775,2121.83792093044,-518.0,10125.0,-165.0,-604.4941176470588,633.0,-659.7058823529412,11177.0,2708.47692579757,-2971.3690476190477,3186.529411764706,3342.1428571428573,3040.235294117647,1140.0,1352.5885309756932,2028.9741955331656,987.0,1296.3760301804016,-457.17857142857144,-1833.5,2874.956263100447,2225.157255233668,2642.14836321019,2023.868487481383,3026.929411764706,3530.4880952380954,3914.426491996711,9521.0,9064.0,-630.7142857142857
30,9,1,1,1,5,-870.0,-1486.0,-1985.0,-802.0,-35.0,-1105.5,-132.0,1542.499213435626,-215.0,861.0704333750167,1769.1378651410869,2926.4629395144043,-453.7234042553192,51.0,-1034.936170212766,-890.0,-1050.0,3214.613491323125,-1455.0,9956.0,-683.0,2669.491774154221,3999.4166666666665,1492.903162878503,3313.3342785225636,4722.553191489362,-1732.0,-1837.0,-1638.6382978723404,12135.0,-626.0,-960.0208333333334,-306.0,3205.2502800999146,822.0,9707.0,-1915.4893617021276,2811.673986222185,9703.0,1450.7836888750298,1458.614760791658,-25.5,4943.0,-374.0,-2158.255319148936,-2723.0,-427.74468085106383,9737.0,2424.789687855519,-1215.3191489361702,3765.234042553192,2973.553191489362,3538.744680851064,530.0,2692.6491896771627,2888.2873366838917,-324.0,3871.915205201401,1768.085106382979,-1261.0,1017.3292585395692,1550.957963378333,2606.852139624203,1888.7689323138657,3387.1063829787236,3577.4893617021276,6300.251778940613,7990.0,9601.0,-1183.7446808510638
31,9,1,1,1,5,-602.0,-637.5,-244.5,-481.0,-323.5,-767.0,-903.0,2588.273029307674,-231.0,1666.7848518894166,2616.3478092381947,2560.648855461367,-883.439024390244,-835.5,-164.0,-690.0,-492.0,2329.1990354918894,-833.5,8913.0,-239.5,2554.558352225614,3288.373493975904,1856.2945085212343,2497.243621889791,3572.6463414634145,-478.5,-525.0,-343.8192771084337,10349.0,-596.0,-166.3734939759036,-447.0,2482.973667199223,-650.0,10423.0,-788.719512195122,2110.523846630996,10100.0,2702.929173570937,2650.706971157771,-784.0,7026.0,-926.0,-269.6951219512195,-206.5,-941.2926829268292,10159.0,1949.8512391967304,-1995.621951219512,3664.5365853658536,3144.3373493975905,3319.1951219512193,-372.0,2377.944167965309,2547.0201196518756,1200.0,1775.041117738098,104.1219512195122,-2018.5,1876.167552725835,2074.1250145520903,2460.1936891436653,2684.1604311694555,3408.289156626506,3459.5731707317073,4967.731450154752,7170.0,10960.0,-581.4024390243902
32,9,1,1,1,5,-961.0,-239.0,-286.5,-286.0,-659.0,-359.0,-836.0,1723.3744176103696,-836.0,2138.1754578484392,1551.937829631601,1641.2547818114244,-232.49425287356323,-166.0,-863.551724137931,-54.0,-438.0,1922.5984422085712,-402.0,10192.0,-375.0,2138.530485667485,3677.149425287356,2660.698294282221,1825.7773808050856,3095.551724137931,-847.0,-482.5,167.34883720930233,11074.0,-1331.5,47.758620689655174,-351.5,2628.0995110596,476.0,8200.0,-727.1860465116279,2558.3442180048637,11741.0,2072.2839032288493,2240.448820041298,-948.0,9036.0,-438.0,-201.0,-23.0,-312.8735632183908,9732.0,1731.877686590658,-3003.6279069767443,3322.9885057471265,3289.546511627907,2893.137931034483,335.0,2138.0714464537,2263.236054579963,585.0,2220.902048159149,-4.4186046511627906,-1881.0,2203.0018960972216,2038.497296192004,2449.9198338999804,2539.121306727157,3084.9080459770116,3586.6744186046512,4791.318723378485,10059.0,9177.0,-1137.7441860465117
33,9,1,1,1,5,-1256.0,-783.0,-949.0,-439.0,-287.0,-815.5,-1113.0,1577.0938423827738,-1483.0,1730.1280830860992,2943.0731216085455,2772.1474879001807,-1187.6705882352942,-907.0,-545.3058823529411,-559.5,-464.5,2408.246945401281,-801.0,10539.0,-919.0,1779.6695358260772,3178.360465116279,1957.2133678402488,2902.2733581131924,2737.8823529411766,-418.0,-726.5,-554.8604651162791,9607.0,-377.0,-153.80232558139534,-551.0,2416.741352033717,-585.0,10970.0,-826.7176470588236,2670.615555600085,10711.0,3077.4564056795557,2674.0147718365356,-375.5,11307.0,-1101.0,-659.2588235294118,-126.0,-948.4823529411764,10372.0,1820.1574902770817,-1423.4,3457.564705882353,3318.686046511628,3403.435294117647,273.0,2560.604895456966,2229.773228307197,1238.0,2188.1082255958945,-120.69411764705882,-1026.0,2551.1251538736083,2194.983459444819,2361.2867992043844,2580.13460162282,3916.1744186046512,3377.247058823529,5063.746746975865,9473.0,10308.0,-498.88235294117646
34,9,1,1,1,5,-433.5,-295.0,-148.0,-341.0,-699.5,-540.0,-1478.5,1668.938525167705,21.0,2771.810568072685,1661.1521775667773,1677.3320036184325,-158.71794871794873,-26.5,-299.1948051948052,-1132.0,-1293.0,2464.7630332333015,-373.5,7855.0,-321.0,1864.3863248208052,3535.1794871794873,1676.0587112578037,1247.8887287821112,3370.871794871795,-13.0,-290.5,-753.025641025641,11582.0,-778.0,105.75641025641026,-418.0,2306.678741026279,906.5,8815.0,-510.46153846153845,1611.6196054882848,9073.0,2490.297911469594,2428.985441086705,-1126.0,10655.0,-855.5,-518.0512820512821,27.5,-763.5769230769231,11569.0,1576.1700789209688,-2425.7402597402597,2727.871794871795,3658.74358974359,2916.628205128205,860.0,3114.8521683071294,2508.524102943663,754.0,2629.770663562182,-279.3333333333333,-1350.0,2664.024670266209,2573.561029319201,2724.2402174116455,1960.8710981374704,2816.5897435897436,2433.846153846154,4240.407749321549,10085.0,11902.0,-892.5641025641025
35,9,1,1,1,5,-728.0,-1127.0,-441.0,-207.0,-1106.0,-763.0,-711.0,2795.8224049215987,-558.0,1915.8979213006864,2535.9245387897463,2985.332865816337,-876.2,-398.0,-425.47058823529414,-631.0,-571.0,2598.6008083403785,-1071.0,7871.0,-673.0,2146.669554268871,3551.2441860465115,2132.1448576768057,2808.2667712078023,3091.964705882353,-648.0,-51.0,-491.4235294117647,12304.0,-378.0,165.23529411764707,-355.0,2354.374093801581,-140.0,8785.0,-139.25882352941176,2872.434994286448,5841.0,1392.8854705673568,2522.4592902843583,-584.0,8266.0,-736.0,-399.6,955.0,-1008.7764705882352,10871.0,1752.011131484127,-1252.729411764706,3520.364705882353,3248.6588235294116,3124.635294117647,374.0,2740.8564885191345,2243.4329796975135,1468.0,1869.7443109247035,-598.8941176470588,-691.0,1776.0440683924403,2708.2484641167994,2443.77066655745,1412.8241838227657,3219.9058823529413,2002.8823529411768,3736.988389703009,8784.0,10854.0,-552.2117647058824
36,9,1,1,1,5,-34.0,-523.0,-46.0,-1334.5,-1052.0,-939.0,-1247.0,3264.475915251905,-596.0,2645.775516874657,3111.6279863800523,1082.7262812227243,-163.34920634920636,-1082.0,-779.9206349206349,-783.0,-1306.0,1236.2126641766772,1174.0,10972.0,-794.0,2635.4485356627597,229.984375,1814.2687023046665,1357.8780464812169,3808.3333333333335,-421.0,-409.0,-1410.809523809524,11885.0,-347.0,-471.34375,-446.0,3175.7234711368933,-528.0,8615.0,-1563.5396825396826,1201.871707341108,2688.0,1345.171928325465,2375.6942454567243,-30.0,12806.0,-654.0,-1058.5079365079366,782.0,1172.2857142857142,10009.0,3384.4059862207196,-2465.5238095238096,1782.3809523809523,3121.095238095238,3235.15873015873,1113.0,2255.0314949206145,2448.747788445861,92.0,2243.294847594188,196.4920634920635,-723.0,2054.8767483708634,3116.464977942193,2763.06364858421,2568.8515353426715,2819.936507936508,3438.5873015873017,2961.237464088296,8919.0,1156.0,-1225.6190476190477
37,10,1,1,1,5,-338.0,-55.5,-67.0,130.0,18.0,127.0,-181.0,1842.6997691238976,90.5,2059.9252737820966,1602.6589510583824,1656.970812418065,1057.7685950413222,169.5,-515.7438016528926,105.0,210.0,1668.7658321787203,-151.0,9241.0,1226.0,2161.4608449405773,3673.729508196722,1696.6576190535918,1500.137231740937,3452.2704918032787,-143.0,-116.0,-751.1404958677685,8906.0,1021.0,-376.22314049586777,-75.0,2078.5144947868343,342.0,7379.0,-574.8429752066115,2542.4288098440015,7411.0,1738.388697218972,2581.499562301843,205.5,9746.0,59.0,-380.2809917355372,-47.0,-821.7438016528926,8372.0,1289.1267762598404,22.28099173553719,2924.809917355372,2882.628099173554,2924.1311475409834,1148.0,1763.7612336997554,1823.7971174315232,2556.0,1984.1241529518488,-184.86776859504133,17.0,2224.69131884011,1525.56876780304,2375.15320327354,1665.858429073978,2898.6115702479337,3021.99173553719,3421.450950531558,9057.0,12715.0,-386.78512396694214
38,10,1,1,1,5,-200.5,-316.0,205.0,175.0,185.5,102.0,-98.5,2154.6909048289076,134.5,1877.4812145133867,1600.124281131367,1472.6718394282964,-646.5526315789474,139.0,-638.1140350877193,58.0,196.0,1867.7942050568176,-141.0,9496.0,-97.0,2506.797974621168,3390.5391304347827,1427.5213085190685,2012.100947795856,3277.1929824561403,18.0,-101.5,-392.10526315789474,8455.0,150.5,-500.2,-174.0,2043.179765467694,99.0,9141.0,-985.657894736842,2622.1601230054985,8338.0,1993.421370717748,2013.977105311363,39.0,9221.0,-196.5,-448.6754385964912,-72.0,-653.438596491228,9464.0,1446.493729557485,-1815.09649122807,2989.3859649122805,3224.0175438596493,3004.5877192982457,1009.0,1733.0774353197278,2166.920092519644,944.0,1521.80141004834,-442.6666666666667,-1134.5,1927.1728681603704,2430.2655066507928,2567.4167600360015,2590.20854738461,3164.6052631578946,3122.7982456140353,3575.5720957658064,9230.0,10114.0,-738.1754385964912
39,10,1,1,1,5,-20.0,-89.5,76.0,-38.5,108.0,2.0,69.5,1939.7947219890648,12.0,1440.8166390254971,1754.023407608565,1822.032320105822,-179.32142857142858,58.0,-347.2857142857143,11.5,306.0,1680.1083524026471,297.5,8873.0,242.5,2383.789329517674,2761.035714285714,1528.406446135619,1818.525862455709,3214.5625,141.0,72.0,-507.15315315315314,7900.0,47.0,-590.5357142857143,-268.0,2014.2905342639583,-47.0,8159.0,-684.6756756756756,2367.6475797260296,7265.0,1467.8600525378909,1999.222250448351,-5.5,8821.0,-184.0,-740.1071428571429,383.0,-104.00892857142856,7389.0,1176.5776395480948,-1282.8288288288288,3498.598214285714,2932.5045045045044,2948.839285714286,2865.0,1675.2165695291746,1992.716602326311,764.0,1381.5204677651193,-641.2612612612612,-521.0,1445.7404628389108,2492.194880243055,2447.820515386252,2045.6284325248864,2641.5089285714284,2867.027027027027,3581.1041758852434,8596.0,8880.0,-646.6576576576576
40,10,1,1,1,5,39.5,349.0,146.0,189.5,-267.0,144.0,35.0,1435.054484917253,-84.0,1830.695140199168,1538.6694883883283,1468.9642414638472,-562.3660714285714,256.5,-313.1981981981982,319.0,157.0,1267.6400845384196,-109.5,10059.0,-99.5,2187.09431250873,2837.526785714286,1824.5368477256657,1785.9637523289043,3244.4375,162.0,84.0,-733.5855855855856,9043.0,333.0,-338.0357142857143,148.0,2661.014911896269,258.0,7719.0,-662.9553571428571,2050.2596960165056,7274.0,1843.1009881369228,2103.263690190747,327.0,7896.0,-91.0,-711.25,57.5,-858.4464285714286,6518.0,1733.7640564655012,-944.027027027027,3162.4821428571427,2980.072072072072,3307.5714285714284,1073.0,1765.7566480735368,2404.9597502268143,1399.0,1640.0452441144257,-833.8482142857143,-130.0,1771.6441573658194,2456.758423372786,1764.3068358110695,2252.0476402376285,3188.8558558558557,2974.9196428571427,3517.4376200174875,8946.0,7583.0,-468.92857142857144
41,10,1,1,1,5,64.0,106.0,-203.0,-133.0,-80.0,262.0,140.0,1381.5008400524987,-158.0,1910.4103486256704,1800.8094609755994,1360.8708910922528,-508.20952380952383,-353.0,-840.4666666666667,-131.0,-159.0,1383.9337067472566,-255.0,10204.0,248.0,1928.0830301275307,3352.4056603773583,1863.9234662594283,1569.7698981833707,3284.552380952381,-395.0,-230.0,-652.2761904761904,8465.0,-116.0,-537.3047619047619,227.0,2374.297613745896,516.0,6549.0,-738.6095238095238,1928.6145696762085,9063.0,1433.9278899759197,2246.719116447051,-290.0,9635.0,148.0,-245.54285714285712,623.0,-837.7523809523809,7287.0,2119.676503277977,-2073.7619047619046,3185.6857142857143,3069.704761904762,3180.419047619047,2192.0,1458.1354429466846,2154.776571883783,2557.0,1797.3212186959245,-449.8952380952381,-1744.0,1825.1000145551616,2099.0713961577867,1831.6611395310072,1991.320887890436,2951.266666666667,3221.8380952380953,3771.820387535396,10131.0,8573.0,-801.9809523809524
42,10,1,1,1,5,-109.0,-344.0,-123.0,-197.0,-352.0,-9.0,-159.0,2102.7584917832833,-33.0,1589.7470975886822,1896.2541758202744,1871.690843647929,-141.7766990291262,2.0,-220.70873786407768,15.0,-125.0,1913.1790487017583,-213.0,8576.0,-119.0,2261.9065909838387,3251.480769230769,1511.1156709550455,1761.988222005418,3182.970873786408,158.0,98.5,-499.38461538461536,7177.0,-367.0,-755.747572815534,-443.0,2639.300873696407,316.0,9137.0,-243.84466019417476,1765.874790589416,9738.0,2352.789704886304,1777.6979096279856,-47.0,8482.0,-442.0,-812.7281553398059,253.0,-839.7087378640776,9868.0,1532.5241658081404,-2259.47572815534,2556.757281553398,2945.6634615384614,3287.533980582524,1190.0,1858.5007673043897,2238.8741973378446,1962.0,1560.875430436755,-393.97087378640776,-934.0,1441.6939533032123,1555.8038223992326,2341.27713367005,2148.00625451847,3170.223300970874,3004.456310679612,4234.516106236111,8466.0,8835.0,-250.7766990291262
43,10,1,1,1,5,116.0,-34.0,52.0,-165.0,-142.0,77.0,-181.0,1815.4198001863656,-132.0,1474.2989563483989,1756.1259020544371,1580.0022999777425,-490.7835051546392,-1.0,-656.0103092783505,-10.0,-75.0,1500.302133882472,356.0,11520.0,105.0,2268.854449664724,3463.765306122449,1437.711774952538,1683.9493323799095,3098.041237113402,-286.0,-284.0,-660.9381443298969,10954.0,106.0,-300.5154639175258,396.0,2432.5470500718075,-351.0,7724.0,-581.3505154639175,1894.2822630661656,7406.0,1846.501600282804,1849.0558303374623,54.0,10341.0,9.0,-199.71134020618555,-498.0,169.01030927835052,7933.0,2437.702661898837,-1834.9484536082475,3031.917525773196,3119.4742268041236,3494.340206185567,1856.0,1277.903426889424,2180.2912814223023,1339.0,1722.48151195861,-428.7835051546392,-1129.0,2339.126830520145,2159.773330218044,2032.8799592413964,2315.059664704675,3269.680412371134,3293.1649484536083,3759.5242227075023,10109.0,7967.0,-693.3092783505155
44,10,1,1,1,5,43.5,-692.0,-77.5,-52.5,-55.5,334.0,93.0,1192.1442415432068,-117.0,1567.625454428417,1835.8420534925929,1714.8616036730389,-493.7090909090909,121.0,-71.64545454545454,172.5,417.5,1288.6749571261043,201.5,8205.0,-178.5,1990.2003050484332,3138.288288288288,1230.336751147395,1678.9534691990536,3040.981818181818,272.5,393.5,-359.2090909090909,7756.0,44.5,-480.2181818181818,-101.0,1636.7267316605514,124.0,6966.0,-969.0272727272728,1767.9622300899964,7414.0,1403.1000942423211,1421.782273033742,-39.0,8481.0,208.5,-557.6818181818181,108.5,-639.8545454545455,9186.0,1458.7062508824854,-1071.0181818181818,2397.4454545454546,3083.0363636363636,2971.0636363636363,1363.0,1987.976738830772,2292.056584982214,962.0,1884.5168242354448,-244.11818181818185,-674.5,1193.849841188491,2284.9166529819813,1474.9486982533797,2117.243677461823,3752.518181818182,3053.3454545454547,3528.866040339468,9363.0,10587.0,-1061.418181818182
45,10,1,1,1,5,191.0,464.0,341.0,-64.0,-91.0,389.0,-102.5,1459.7027295600708,-30.0,1751.8012957897924,1925.306437803179,2349.245127084023,-361.8705882352941,121.5,-216.94117647058823,-231.0,141.0,1385.3025445478672,-199.0,7341.0,-141.0,2381.574644574816,3096.5,1849.228813507372,1955.411150458041,3037.9764705882353,-140.0,137.0,-136.36470588235295,7474.0,75.0,-730.6235294117647,-405.0,1775.759105128386,-102.5,8879.0,-43.129411764705885,1168.0330263852318,9262.0,1171.1869108170583,1933.053732929963,-19.0,9008.0,272.0,-295.74117647058824,58.0,-455.98823529411766,9216.0,1671.3363038890989,-1450.035294117647,2399.247058823529,2789.235294117647,2671.4767441860463,318.0,1460.2835035927276,1836.1483598681148,1088.0,1324.1489293087916,-1004.9651162790698,-1198.0,1430.582161091153,2173.701591333569,1963.120572316761,1685.3734850421272,2741.9883720930234,2876.705882352941,3872.383436360699,6136.0,8670.0,-332.1294117647059
46,10,1,1,1,5,71.0,-126.0,-163.0,-104.0,157.0,-338.0,137.0,2443.167437628315,-439.0,1946.7994528115769,1790.277222157104,1519.531102485399,-96.48543689320388,161.0,-576.5533980582525,-51.5,-500.0,2245.334109454207,-34.0,10572.0,113.0,2542.366163795368,3078.7884615384614,1809.2478967324023,1891.816978568331,3434.9126213592235,-227.0,-40.0,-945.5288461538462,10438.0,146.0,-445.72115384615387,42.0,2137.581382065788,-221.5,10743.0,-420.2621359223301,2336.761346145486,10661.0,2618.74039134302,2366.999658750066,176.0,10987.0,-815.5,-1486.6893203883494,-312.0,62.640776699029125,10027.0,2018.79137460895,-1600.7864077669904,3539.0582524271845,3461.923076923077,2815.6796116504856,1303.0,1623.3638548555523,2234.2306093123016,165.0,2365.0677840896387,-605.4854368932039,-1452.0,1890.4402527787129,2106.4704209940687,2249.7890403296415,2518.302412801639,2895.971153846154,3859.126213592233,4729.829293458067,9477.0,8212.0,-619.8932038834952
47,10,1,1,1,5,-181.0,-130.0,-248.0,-811.0,-349.0,-283.5,-426.0,1668.1520221205888,-87.0,1695.1058400118472,1410.450455528304,2232.692695311841,-635.2970297029703,-205.0,-642.960396039604,-277.0,-220.0,2225.1039758983115,-287.0,10222.0,-195.0,2143.297020212385,3110.4554455445545,2022.7100962817187,1876.6143303742992,3336.891089108911,-821.0,26.0,187.57,8092.0,-101.0,-909.4059405940594,-273.0,2418.3355956181963,-287.0,9408.0,-1160.7920792079208,2436.243137343341,8672.0,1340.379277001505,2142.8853030202063,-324.0,8975.0,-360.0,-527.9009900990098,-614.0,-251.25742574257427,9722.0,2591.248386694889,-907.89,3092.4554455445545,2552.38,3009.089108910891,1198.0,2082.0060194677635,2496.343503506678,845.0,1667.433861589778,-507.64356435643566,-457.0,1277.0348502004967,2204.7911402134064,2114.0321862501332,1637.9266515659988,3031.168316831683,2525.2574257425745,4441.632931736287,7429.0,10020.0,-652.7524752475248
48,10,1,1,1,5,-339.0,-357.0,-307.0,-165.5,-98.0,-197.0,-621.5,1880.608120802676,-416.5,2211.8169711159676,1550.1314227867072,1734.3794503879722,-546.1702127659574,19.5,-850.494623655914,-176.0,78.0,1768.2584486295668,-113.0,10233.0,-371.5,2502.4087286048493,3485.81914893617,2314.7406302769573,2306.827594289296,3578.9574468085107,-323.0,-417.0,-501.1182795698925,9921.0,-24.0,-391.7340425531915,-133.5,2455.2384460171656,-278.0,11112.0,-677.3191489361702,2290.7705877240764,8708.0,2055.866394041546,2376.0136737159746,130.5,7894.0,12.0,-519.7340425531914,-1226.0,-44.47872340425532,7437.0,1957.4933005868663,-1184.1720430107528,2975.7127659574467,3248.9139784946237,3284.031914893617,897.0,2704.098431151413,2585.247925339523,743.0,2924.8712440079216,-375.0425531914894,-906.0,2539.579450682466,1786.5379076444,1938.5837192594072,2384.0432531068877,3067.6666666666665,2700.255319148936,4126.125993472674,10412.0,9872.0,-633.4787234042553
